Dia,Tienda,Clave Producto,Producto,Piezas,Ventas Monto,Existencias,Inventario Monto
2016/09/06,162 PLAZA TLALNEPANTLA,11956031649,TMT MOV2 CAMION C FIGURA,0,0,1,1449
2016/09/06,139 GALERIAS ATIZAPAN,11956026423,TMT FIGURAS 6 LANZA Y ATACA,0,0,3,1227
2016/09/06,162 PLAZA TLALNEPANTLA,11956019182,HEDBANZ DISNEY,0,0,0,0
2016/09/06,138 PLAZA VALLE ORIZABA,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,2,1098
2016/09/06,161 GALERIAS CELAYA,11956020693,BATALLA DE LOS SEXOS,0,0,3,1167
2016/09/06,137 ANDARES GUADALAJARA,11956028574,AGB SPEEDSTERS,0,0,4,356
2016/09/06,160 GALERIAS ZACATECAS,11956024479,PAW MINI FIGURAS,0,0,0,0
2016/09/06,137 ANDARES GUADALAJARA,11956019464,TMNT FIGURAS RETRO 6,0,0,8,2993
2016/09/06,159 PATRIA,11956026203,PAW INX COCHE CHASE,0,0,2,798
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956024527,STF REPUESTOS DE ANIMALES Y ALIMENTOS,0,0,1,189
2016/09/06,158 RIO MAYO,11956027870,DNG SET CON VIDA,0,0,3,1947
2016/09/06,135 SAN JERONIMO,11956026125,TMT MUTATIONS MEZCLA Y COMBINA,0,0,4,956
2016/09/06,157 TOWN CENTER ROSARIO,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,4,1236
2016/09/06,123 GALERIAS GUADALAJARA,11956029033,BGM RETO EN FAMILIA,0,0,5,1545
2016/09/06,134 POWER CENTER COACALCO,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,0,0
2016/09/06,157 TOWN CENTER ROSARIO,11956018010,BGM HEDBANZ NINOS,0,0,9,2781
2016/09/06,123 GALERIAS GUADALAJARA,11956022663,MASCARA DE TORTUGA NINJA,0,0,6,1494
2016/09/06,133 ALTARIA AGUASCALIENTES,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,4,1636
2016/09/06,156 TABASCO 2000,11956024163,DWD DRAGON Y VIKINGO,0,0,8,2952
2016/09/06,121 OUTLET PUEBLA,11956024525,STF MAQUINA DE COSER,0,0,6,5568
2016/09/06,132 LA CUSPIDE,11956031728,DOG ZOOMER ZUPPIES,0,0,7,7203
2016/09/06,506 PRICE TOYS ARCO NORTE,11956024266,PAW VEHICULO BASICO,0,0,23,8027
2016/09/06,155 PEDREGAL,11956026201,PAW INX TORRE,0,0,3,2997
2016/09/06,121 OUTLET PUEBLA,11956018044,LA LLAVE MAGICA,0,0,11,2405
2016/09/06,132 LA CUSPIDE,11956020693,BATALLA DE LOS SEXOS,0,0,0,0
2016/09/06,503 PRICE TOYS VALLEJO,11956026199,PAW INX CAJITA MARSHALL,0,0,23,5244
2016/09/06,154 ALTABRISA MERIDA,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,1,529
2016/09/06,120 PUEBLA 5 DE MAYO,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,4,3716
2016/09/06,131 FORUM COATZACOALCOS,11956024163,DWD DRAGON Y VIKINGO,0,0,1,369
2016/09/06,501 CENTRO JUGUETERO,11956026427,VEHICULO BASICO CON FIGURA,0,0,5,2205
2016/09/06,153 TUXTLA,11956028574,AGB SPEEDSTERS,0,0,38,3382
2016/09/06,120 PUEBLA 5 DE MAYO,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,1,699
2016/09/06,130 PLAZA PATRIA,11956024479,PAW MINI FIGURAS,0,0,13,1417
2016/09/06,295 CEDIS JUGUETRON,11956018042,VTC ILR VTECH ANIMAL PHONE MSP 6PK,0,0,6,1434
2016/09/06,153 TUXTLA,11956017872,BGM HEDBANZ  ADULTOS,0,0,18,7542
2016/09/06,119 LERMA,11956022980,PECERA  PEZ ROBOT  2 CORALES Y CASTILLO 6PK,0,0,2,824
2016/09/06,129 CUERNAVACA SAN DIEGO,11956025002,KNS KINETIC SAND NEON 170 G,0,0,3,447
2016/09/06,181 VISTA HERMOSA,11956027926,DNG SET CREATIVO,0,0,11,2189
2016/09/06,152 SAN LUIS CARSO,11956024266,PAW VEHICULO BASICO,0,0,7,2793
2016/09/06,119 LERMA,11956015099,LIV SCHOOL COOL ACCESSORY DANIELA,0,0,1,363
2016/09/06,128 PLAZA LAS AMERICAS,11956026608,DIBUJAZO,0,0,10,2790
2016/09/06,180 JUGUETRON ONLINE,11956027033,PAW CACHORROS AEREOS,0,0,6,1794
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956026201,PAW INX TORRE,0,0,1,999
2016/09/06,118 TLALNEPANTLA,11956026202,PAW INX COCHE RUBBLE,0,0,16,5040
2016/09/06,127 PREMIUM OUTLET,11956027870,DNG SET CON VIDA,0,0,3,1755
2016/09/06,177 BERNARDO QUINTANA,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,3,1647
2016/09/06,150 SAN LUIS,11956026593,PAW CACHORROS HEROES,0,0,2,418
2016/09/06,117 TOLLIN CENTER,11956028024,PPG PYS DLX FLIPPINACTION PLAYSET MML1PK,0,0,3,2196
2016/09/06,127 PREMIUM OUTLET,11956019676,FIGURA BASICA DE 5,0,0,5,541.8
2016/09/06,117 TOLLIN CENTER,11956019741,FIGURA DELUXE DE 7,0,0,7,1357.8
2016/09/06,126 GALERIAS CUERNAVACA,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,4,1516
2016/09/06,116 ANGELOPOLIS,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,23,9407
2016/09/06,126 GALERIAS CUERNAVACA,11956022445,DRAGONES DE PELUCHE SIN SONIDO,0,0,0,-99
2016/09/06,115 PERINORTE,11956026618,PAW CACHORROS DE RES CATE,0,0,11,3289
2016/09/06,125 LEON,11956024574,TMNT FIGURA DE 5 SOLO TORTUGAS,0,0,2,478
2016/09/06,114 C. C. SANTA FE,11956027926,DNG SET CREATIVO,0,0,18,3582
2016/09/06,124 GALERIAS PACHUCA,11956026425,TMNT FIGURA 2 5,0,0,1,209
2016/09/06,113 GALERIAS INSURGENTES,11956028761,TMT MOV2 FIGURA 6,0,0,2,838
2016/09/06,113 GALERIAS INSURGENTES,11956022888,HADA FLYING FAIRY TINKERBELL,0,0,1,450
2016/09/06,112 GALERIAS COAPÁ,11956026200,PAW INX BOLSA DE BLOQUES,0,0,3,1737
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956026726,MEC 10 MOD DINOSAURIOS,0,0,10,4890
2016/09/06,109 PABELLON POLANCO,11956028637,MEC NEW 25 MODELS SET,0,0,4,5396
2016/09/06,109 PABELLON POLANCO,11956019464,TMNT FIGURAS RETRO 6,0,0,3,998
2016/09/06,108 PLAZA LINDAVISTA,11956023025,SPA DE MASCOTAS 2 5,0,0,3,2298
2016/09/06,108 PLAZA LINDAVISTA,11956016302,MS SET DE LUJO  NINOS CONSTRUCCION 2 MODELO DEMOLICION Y GRU,0,0,1,175
2016/09/06,107 CENTRAL DE ABASTOS,11956026201,PAW INX TORRE,0,0,1,900
2016/09/06,106 REAL CENTER GUADALAJARA,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,4,1636
2016/09/06,105 GALERÍAS METEPEC,11956029033,BGM RETO EN FAMILIA,0,0,4,1236
2016/09/06,105 GALERÍAS METEPEC,11956022888,HADA FLYING FAIRY TINKERBELL,0,0,2,1349
2016/09/06,104 MUNDO E,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,17,4403
2016/09/06,103 INSURGENTES,11956026618,PAW CACHORROS DE RES CATE,0,0,10,2990
2016/09/06,102 SAN COSME,11956028699,PAW INX CAMION,0,0,1,799
2016/09/06,102 SAN COSME,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,5,2045
2016/09/06,176 VIA VALLEJO,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,5,1595
2016/09/06,101 GALERÍAS QUERETARO,11956024163,DWD DRAGON Y VIKINGO,0,0,17,6273
2016/09/06,175 GALERIAS TOLUCA,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,3,957
2016/09/06,133 ALTARIA AGUASCALIENTES,11956028759,TMT MOV2 ARMAS,1,419,0,0
2016/09/06,174 GOURMETERIA,11956029033,BGM RETO EN FAMILIA,0,0,2,618
2016/09/06,174 GOURMETERIA,11956020276,DWD MINI DRAGONES,0,0,6,834
2016/09/06,173 GALERIAS SERDAN,11956024266,PAW VEHICULO BASICO,0,0,16,6384
2016/09/06,149 LEÒN PLAZA MAYOR,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,2,518
2016/09/06,172 GALERIAS MAZATLAN,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,11,5489
2016/09/06,148 GRAN PLAZA MERIDA,11956031649,TMT MOV2 CAMION C FIGURA,0,0,2,2898
2016/09/06,171 TECAMACHALCO,11956026462,TMT MEGA FIGURA 11 CLASICA CON VILLANO,0,0,2,1318
2016/09/06,148 GRAN PLAZA MERIDA,11956024157,PELUCHE LANZABLE DE CHIMUELO,0,0,1,245
2016/09/06,170 METROPOLI PATRIOTISMO,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,6,1554
2016/09/06,147 MONTEJO,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,16,4144
2016/09/06,169 GALERIAS CAMPECHE,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,8,3592
2016/09/06,146 ALTABRISA TABASCO,11956026200,PAW INX BOLSA DE BLOQUES,0,0,2,1158
2016/09/06,168 OAXACA,11956028761,TMT MOV2 FIGURA 6,0,0,1,419
2016/09/06,145 XALAPA LAS ANIMAS,11956026569,BGM VASOS LOCOS,0,0,5,2095
2016/09/06,168 OAXACA,11956022445,DRAGONES DE PELUCHE SIN SONIDO,0,0,5,896
2016/09/06,144 XALAPA LAS AMERICAS,11956027926,DNG SET CREATIVO,0,0,18,3582
2016/09/06,167 TECNOLOGICO METEPEC,11956024609,DGB DIGIBIRD TRIO,0,0,8,5672
2016/09/06,143 CORDOBA,11956028759,TMT MOV2 ARMAS,0,0,5,2095
2016/09/06,166 PLAZA CRYSTAL,11956026593,PAW CACHORROS HEROES,0,0,1,209
2016/09/06,143 CORDOBA,11956018010,BGM HEDBANZ NINOS,0,0,9,2781
2016/09/06,165 SAN JUAN DEL RIO,11956027927,DNG SET DE VIAJE,0,0,9,3591
2016/09/06,142 URUAPAN AGORA,11956023812,BGM TIBURON A LA VISTA,0,0,3,1011
2016/09/06,164 LEON SUR,11956028699,PAW INX CAMION,0,0,3,2397
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956024524,STF REPUESTOS DE TELA,0,0,8,1032
2016/09/06,164 LEON SUR,11956017872,BGM HEDBANZ  ADULTOS,0,0,19,7961
2016/09/06,140 PALMAS,11956026199,PAW INX CAJITA MARSHALL,0,0,0,0
2016/09/06,163 ANTEA QUERETARO,11956023812,BGM TIBURON A LA VISTA,0,0,1,93
2016/09/06,139 GALERIAS ATIZAPAN,11956026761,SC COLCHA ACOGEDORA,0,0,3,1587
2016/09/06,162 PLAZA TLALNEPANTLA,11956024269,PAW PELUCHE BASICO 8,0,0,14,4326
2016/09/06,138 PLAZA VALLE ORIZABA,11956028574,AGB SPEEDSTERS,0,0,5,445
2016/09/06,161 GALERIAS CELAYA,11956024524,STF REPUESTOS DE TELA,0,0,6,774
2016/09/06,137 ANDARES GUADALAJARA,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,6,1854
2016/09/06,160 GALERIAS ZACATECAS,11956026203,PAW INX COCHE CHASE,0,0,0,0
2016/09/06,137 ANDARES GUADALAJARA,11956024163,DWD DRAGON Y VIKINGO,0,0,22,8118
2016/09/06,159 PATRIA,11956026754,FLYING FAIRY PRINCESA,0,0,8,5993
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,1,579
2016/09/06,158 RIO MAYO,11956028637,MEC NEW 25 MODELS SET,0,0,4,5396
2016/09/06,135 SAN JERONIMO,11956026618,PAW CACHORROS DE RES CATE,0,0,10,2990
2016/09/06,158 RIO MAYO,11956022663,MASCARA DE TORTUGA NINJA,0,0,1,249
2016/09/06,124 GALERIAS PACHUCA,11956020580,TMT FIGURAS 6 FLINGERZ,0,0,6,2454
2016/09/06,134 POWER CENTER COACALCO,11956027454,PAW TABLETA DE RYDER,0,0,6,2052
2016/09/06,157 TOWN CENTER ROSARIO,11956024163,DWD DRAGON Y VIKINGO,0,0,7,2583
2016/09/06,123 GALERIAS GUADALAJARA,11956024609,DGB DIGIBIRD TRIO,0,0,8,5672
2016/09/06,133 ALTARIA AGUASCALIENTES,11956029033,BGM RETO EN FAMILIA,0,0,8,2472
2016/09/06,156 TABASCO 2000,11956025002,KNS KINETIC SAND NEON 170 G,0,0,10,1490
2016/09/06,121 OUTLET PUEBLA,11956026203,PAW INX COCHE CHASE,0,0,4,1440
2016/09/06,133 ALTARIA AGUASCALIENTES,11956022611,MARIPOSAS MAGICAS,0,0,1,165
2016/09/06,506 PRICE TOYS ARCO NORTE,11956028035,PPG PLH 8 BASIC PLUSH AST MML 8PK,0,0,16,3680
2016/09/06,155 PEDREGAL,11956026724,MEC 5 MOD SAFARI,0,0,10,3990
2016/09/06,121 OUTLET PUEBLA,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,3,1143
2016/09/06,132 LA CUSPIDE,11956024479,PAW MINI FIGURAS,0,0,7,763
2016/09/06,503 PRICE TOYS VALLEJO,11956028761,TMT MOV2 FIGURA 6,0,0,40,14680
2016/09/06,154 ALTABRISA MERIDA,11956028579,AGB SET EXPLOSION CD PUERCOS,0,0,5,3295
2016/09/06,120 PUEBLA 5 DE MAYO,11956028637,MEC NEW 25 MODELS SET,0,0,8,10792
2016/09/06,131 FORUM COATZACOALCOS,11956026125,TMT MUTATIONS MEZCLA Y COMBINA,0,0,3,717
2016/09/06,501 CENTRO JUGUETERO,11956027389,PAW SET CACHORROS METALICOS,0,0,34,42908
2016/09/06,153 TUXTLA,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,2,818
2016/09/06,120 PUEBLA 5 DE MAYO,11956023814,BGM BIGOTAZO,0,0,6,1614
2016/09/06,130 PLAZA PATRIA,11956026423,TMT FIGURAS 6 LANZA Y ATACA,0,0,5,2045
2016/09/06,295 CEDIS JUGUETRON,11956023924,HADA FLYING FAIRY CON LUZ,0,0,1,849
2016/09/06,153 TUXTLA,11956023812,BGM TIBURON A LA VISTA,0,0,1,93
2016/09/06,119 LERMA,11956024608,DGB JAULA PARA DIGIBIRD,0,0,16,5776
2016/09/06,129 CUERNAVACA SAN DIEGO,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,6,1794
2016/09/06,182 ECATEPEC,11956020370,BGM HEDBANZ ACTUALO,0,0,15,5835
2016/09/06,152 SAN LUIS CARSO,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,0,0
2016/09/06,119 LERMA,11956018041,BABYPOSA COLORIN,0,0,34,7672
2016/09/06,128 PLAZA LAS AMERICAS,11956027454,PAW TABLETA DE RYDER,0,0,2,738
2016/09/06,180 JUGUETRON ONLINE,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,4,1636
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956026593,PAW CACHORROS HEROES,0,0,4,836
2016/09/06,118 TLALNEPANTLA,11956026608,DIBUJAZO,0,0,3,789
2016/09/06,127 PREMIUM OUTLET,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,1,342
2016/09/06,177 BERNARDO QUINTANA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,0,0
2016/09/06,150 SAN LUIS,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,0,0
2016/09/06,117 TOLLIN CENTER,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,16,3584
2016/09/06,127 PREMIUM OUTLET,11956020693,BATALLA DE LOS SEXOS,0,0,1,361
2016/09/06,117 TOLLIN CENTER,11956022682,DUSTY SOAR LEARN,0,0,12,7234
2016/09/06,127 PREMIUM OUTLET,11956013248,PRN RFL PAPERONI 2D KIT AST MTL,0,0,1,77
2016/09/06,116 ANGELOPOLIS,11956026569,BGM VASOS LOCOS,0,0,15,6285
2016/09/06,126 GALERIAS CUERNAVACA,11956024524,STF REPUESTOS DE TELA,0,0,3,387
2016/09/06,115 PERINORTE,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,2,1858
2016/09/06,125 LEON,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,1,289
2016/09/06,114 C. C. SANTA FE,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,7,2653
2016/09/06,124 GALERIAS PACHUCA,11956026726,MEC 10 MOD DINOSAURIOS,0,0,5,2445
2016/09/06,114 C. C. SANTA FE,11956020370,BGM HEDBANZ ACTUALO,0,0,19,7391
2016/09/06,113 GALERIAS INSURGENTES,11956024479,PAW MINI FIGURAS,0,0,5,545
2016/09/06,112 GALERIAS COAPÁ,11956026724,MEC 5 MOD SAFARI,0,0,4,1596
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956027992,SFP FIG ACCION SONIDO,0,0,11,5709
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956019182,HEDBANZ DISNEY,0,0,0,0
2016/09/06,109 PABELLON POLANCO,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,18,3762
2016/09/06,108 PLAZA LINDAVISTA,11956025002,KNS KINETIC SAND NEON 170 G,0,0,2,298
2016/09/06,108 PLAZA LINDAVISTA,11956018043,VTC PLL DP MGCL LEARNINGLAPTOP MSP4PKSLD,0,0,4,2325
2016/09/06,107 CENTRAL DE ABASTOS,11956026618,PAW CACHORROS DE RES CATE,0,0,8,2264
2016/09/06,106 REAL CENTER GUADALAJARA,11956028762,TMT MOV2 FIGURA BASICA 5,0,0,5,1195
2016/09/06,106 REAL CENTER GUADALAJARA,11956020699,BGM HIJOS CONTRA PADRES,0,0,9,2511
2016/09/06,105 GALERÍAS METEPEC,11956024527,STF REPUESTOS DE ANIMALES Y ALIMENTOS,0,0,1,189
2016/09/06,104 MUNDO E,11956026423,TMT FIGURAS 6 LANZA Y ATACA,0,0,8,3272
2016/09/06,103 INSURGENTES,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,5,2645
2016/09/06,103 INSURGENTES,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,4,2796
2016/09/06,102 SAN COSME,11956024163,DWD DRAGON Y VIKINGO,0,0,2,738
2016/09/06,177 BERNARDO QUINTANA,11956019464,TMNT FIGURAS RETRO 6,0,0,0,-199
2016/09/06,101 GALERÍAS QUERETARO,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,23,11477
2016/09/06,176 VIA VALLEJO,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,6,2454
2016/09/06,149 LEÒN PLAZA MAYOR,11956027989,SFP PELUCHE DE LUJO CON SONIDO,-1,-929,0,0
2016/09/06,175 GALERIAS TOLUCA,11956020699,BGM HIJOS CONTRA PADRES,0,0,5,1395
2016/09/06,174 GOURMETERIA,11956024270,PAW FIGURA PILOTOS DE RES CATE,0,0,7,1113
2016/09/06,173 GALERIAS SERDAN,11956026199,PAW INX CAJITA MARSHALL,0,0,0,0
2016/09/06,149 LEÒN PLAZA MAYOR,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,11,6369
2016/09/06,172 GALERIAS MAZATLAN,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,0,0
2016/09/06,149 LEÒN PLAZA MAYOR,11956022492,MINI PELUCHES DRAGON DE 8,0,0,-1,-388
2016/09/06,171 TECAMACHALCO,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,3,777
2016/09/06,148 GRAN PLAZA MERIDA,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,17,8483
2016/09/06,170 METROPOLI PATRIOTISMO,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,0,0
2016/09/06,147 MONTEJO,11956026554,BGM MEMORIA PAW PATROL,0,0,13,2717
2016/09/06,169 GALERIAS CAMPECHE,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,7,2863
2016/09/06,146 ALTABRISA TABASCO,11956026569,BGM VASOS LOCOS,0,0,5,2095
2016/09/06,169 GALERIAS CAMPECHE,11956020693,BATALLA DE LOS SEXOS,0,0,3,1167
2016/09/06,145 XALAPA LAS ANIMAS,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,1,929
2016/09/06,168 OAXACA,11956024479,PAW MINI FIGURAS,0,0,1,109
2016/09/06,144 XALAPA LAS AMERICAS,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,6,2274
2016/09/06,167 TECNOLOGICO METEPEC,11956026423,TMT FIGURAS 6 LANZA Y ATACA,0,0,3,1227
2016/09/06,144 XALAPA LAS AMERICAS,11956020580,TMT FIGURAS 6 FLINGERZ,0,0,3,1227
2016/09/06,166 PLAZA CRYSTAL,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,2,998
2016/09/06,143 CORDOBA,11956023814,BGM BIGOTAZO,0,0,5,1345
2016/09/06,165 SAN JUAN DEL RIO,11956028761,TMT MOV2 FIGURA 6,0,0,6,2514
2016/09/06,142 URUAPAN AGORA,11956024609,DGB DIGIBIRD TRIO,0,0,3,2127
2016/09/06,165 SAN JUAN DEL RIO,11956020259,DWD DRAGONES DE ACCION,0,0,5,1845
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956026427,VEHICULO BASICO CON FIGURA,0,0,0,0
2016/09/06,164 LEON SUR,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,17,3553
2016/09/06,140 PALMAS,11956026609,PAW CAMION PAW PATROLLER,0,0,6,13074
2016/09/06,163 ANTEA QUERETARO,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,13,6487
2016/09/06,139 GALERIAS ATIZAPAN,11956027991,SFP FIG ACCION,0,0,10,1590
2016/09/06,162 PLAZA TLALNEPANTLA,11956026202,PAW INX COCHE RUBBLE,0,0,2,698
2016/09/06,138 PLAZA VALLE ORIZABA,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,4,2316
2016/09/06,161 GALERIAS CELAYA,11956026427,VEHICULO BASICO CON FIGURA,0,0,1,439
2016/09/06,138 PLAZA VALLE ORIZABA,11956020693,BATALLA DE LOS SEXOS,0,0,4,1556
2016/09/06,160 GALERIAS ZACATECAS,11956026759,SC KIT DE TELAS JUMBO,0,0,7,1813
2016/09/06,137 ANDARES GUADALAJARA,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,24,11976
2016/09/06,159 PATRIA,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,6,2994
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956026618,PAW CACHORROS DE RES CATE,0,0,20,5980
2016/09/06,159 PATRIA,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,24,9816
2016/09/06,135 SAN JERONIMO,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,4,1636
2016/09/06,158 RIO MAYO,11956024524,STF REPUESTOS DE TELA,0,0,4,516
2016/09/06,124 GALERIAS PACHUCA,11956024269,PAW PELUCHE BASICO 8,0,0,9,2781
2016/09/06,134 POWER CENTER COACALCO,11956028590,DNG MEGA SET,0,0,4,2160
2016/09/06,157 TOWN CENTER ROSARIO,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,8,3272
2016/09/06,123 GALERIAS GUADALAJARA,11956026428,VEHICULO DE LUXE CON FIGURA,0,0,0,0
2016/09/06,134 POWER CENTER COACALCO,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,0,0
2016/09/06,156 TABASCO 2000,11956026462,TMT MEGA FIGURA 11 CLASICA CON VILLANO,0,0,2,1318
2016/09/06,121 OUTLET PUEBLA,11956027033,PAW CACHORROS AEREOS,0,0,0,0
2016/09/06,133 ALTARIA AGUASCALIENTES,11956024608,DGB JAULA PARA DIGIBIRD,0,0,12,4668
2016/09/06,155 PEDREGAL,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,3,1497
2016/09/06,121 OUTLET PUEBLA,11956019779,FIGURA INDIVIDUAL DE 2,0,0,5,247.8
2016/09/06,132 LA CUSPIDE,11956026423,TMT FIGURAS 6 LANZA Y ATACA,0,0,6,2454
2016/09/06,504 PRICE TOYS IZTAPALAPA,11956027114,PAW INX CAJITA RUBBLE,0,0,20,4560
2016/09/06,155 PEDREGAL,11956013242,TECH DECK PATINETA INDIVUDUAL,0,0,1,30
2016/09/06,120 PUEBLA 5 DE MAYO,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,20,11580
2016/09/06,131 FORUM COATZACOALCOS,11956026609,PAW CAMION PAW PATROLLER,0,0,4,8716
2016/09/06,501 CENTRO JUGUETERO,11956028590,DNG MEGA SET,0,0,32,18592
2016/09/06,154 ALTABRISA MERIDA,11956022611,MARIPOSAS MAGICAS,0,0,3,823
2016/09/06,120 PUEBLA 5 DE MAYO,11956024975,MDL SET DE PRINCIPIANTE,0,0,2,224
2016/09/06,130 PLAZA PATRIA,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,0,0
2016/09/06,295 CEDIS JUGUETRON,11956027360,PP ADVENTURE TOWN SET,0,0,2,2538
2016/09/06,153 TUXTLA,11956024609,DGB DIGIBIRD TRIO,0,0,8,5672
2016/09/06,119 LERMA,11956026427,VEHICULO BASICO CON FIGURA,0,0,0,0
2016/09/06,129 CUERNAVACA SAN DIEGO,11956027454,PAW TABLETA DE RYDER,0,0,5,1845
2016/09/06,182 ECATEPEC,11956024609,DGB DIGIBIRD TRIO,0,0,4,2836
2016/09/06,152 SAN LUIS CARSO,11956026554,BGM MEMORIA PAW PATROL,0,0,10,2090
2016/09/06,119 LERMA,11956019111,SAFARI DE LETRAS,0,0,3,1591.5
2016/09/06,128 PLAZA LAS AMERICAS,11956028590,DNG MEGA SET,0,0,8,4792
2016/09/06,180 JUGUETRON ONLINE,11956031649,TMT MOV2 CAMION C FIGURA,0,0,2,2898
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,8,3992
2016/09/06,118 TLALNEPANTLA,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,4,3516
2016/09/06,128 PLAZA LAS AMERICAS,11956020370,BGM HEDBANZ ACTUALO,0,0,24,9336
2016/09/06,177 BERNARDO QUINTANA,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,2,1158
2016/09/06,150 SAN LUIS,11956028760,TMT MOVIE 2 FIGURAS 11,0,0,0,0
2016/09/06,118 TLALNEPANTLA,11956018044,LA LLAVE MAGICA,0,0,4,802
2016/09/06,127 PREMIUM OUTLET,11956022973,PEZ ROBOT RED Y 2 CORALES,0,0,4,767
2016/09/06,117 TOLLIN CENTER,11956024574,TMNT FIGURA DE 5 SOLO TORTUGAS,0,0,1,224
2016/09/06,127 PREMIUM OUTLET,11956014594,BAKU PACK,0,0,33,5775
2016/09/06,116 ANGELOPOLIS,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,16,4144
2016/09/06,126 GALERIAS CUERNAVACA,11956026202,PAW INX COCHE RUBBLE,0,0,10,3490
2016/09/06,115 PERINORTE,11956028760,TMT MOVIE 2 FIGURAS 11,0,0,4,2796
